pair,src_id,src_type,src_clock_deg,src_depth_pct,src_length_mm,src_width_mm,src_distance_m
2015_to_2007,428,weld,,,,,1604.36052
2015_to_2007,429,cluster,180.0,14.0,68.326,56.388000000000005,1613.1661920000001
2015_to_2007,430,cluster,150.0,12.0,43.687999999999995,17.525999999999996,1613.6172960000001
2015_to_2007,431,weld,,,,,1616.515944
2015_to_2007,432,cluster,90.0,43.0,169.672,927.862,1628.2964640000002
2015_to_2007,433,weld,,,,,1628.717088
2015_to_2007,434,cluster,270.0,16.0,50.8,320.802,1628.9578800000002
2015_to_2007,435,cluster,60.0,16.0,25.907999999999998,93.21799999999999,1629.0188400000002
2015_to_2007,436,cluster,180.0,21.0,104.90199999999999,153.162,1634.0724240000002
2015_to_2007,437,corrosion,180.0,15.0,23.875999999999998,13.97,1634.2918800000002
2015_to_2007,438,corrosion,180.0,29.0,43.942,28.955999999999996,1634.3254080000002
2015_to_2007,439,cluster,210.0,54.0,106.934,54.356,1634.346744
2015_to_2007,440,cluster,120.0,28.0,114.3,70.35799999999999,1634.380272
2015_to_2007,441,cluster,210.0,40.0,118.87199999999999,145.28799999999998,1634.49
2015_to_2007,442,cluster,120.0,13.0,52.06999999999999,59.181999999999995,1634.526576
2015_to_2007,443,corrosion,120.0,32.0,84.074,41.91,1634.6484960000003
2015_to_2007,444,cluster,180.0,19.0,85.598,209.042,1634.68812
2015_to_2007,445,cluster,120.0,37.0,48.513999999999996,55.88,1634.8222320000002
2015_to_2007,446,cluster,120.0,35.0,59.69,53.848,1635.127032
2015_to_2007,447,cluster,120.0,22.0,123.18999999999998,65.024,1635.273336
2015_to_2007,448,cluster,150.0,59.0,372.364,432.05400000000003,1635.4714560000002
2015_to_2007,449,cluster,120.0,11.0,91.18599999999999,132.07999999999998,1635.514128
2015_to_2007,450,cluster,120.0,40.0,96.01199999999999,486.156,1639.650264
2015_to_2007,451,weld,,,,,1640.942616
2015_to_2007,452,weld,,,,,1653.14376
2015_to_2007,453,weld,,,,,1660.1206320000001
2015_to_2007,454,cluster,180.0,12.0,53.08599999999999,420.878,1660.346184
2015_to_2007,455,corrosion,0.0,11.0,97.02799999999999,26.924,1663.884912
2015_to_2007,456,weld,,,,,1672.3339680000001
2015_to_2007,457,weld,,,,,1684.5442560000001
2015_to_2007,458,weld,,,,,1691.539416
2015_to_2007,459,weld,,,,,1703.7558000000001
2015_to_2007,460,weld,,,,,1708.4161920000001
2015_to_2007,461,weld,,,,,1720.620384
2015_to_2007,462,weld,,,,,1732.821528
2015_to_2007,463,weld,,,,,1745.013528
2015_to_2007,464,weld,,,,,1753.084632
2015_to_2007,465,weld,,,,,1765.2888240000002
2015_to_2007,466,cluster,180.0,19.0,42.163999999999994,159.004,1777.1943119999999
2015_to_2007,467,weld,,,,,1777.4838720000002
2015_to_2007,468,weld,,,,,1789.67892
2015_to_2007,469,weld,,,,,1801.87092
2015_to_2007,470,weld,,,,,1814.0568240000002
2015_to_2007,471,weld,,,,,1826.242728
2015_to_2007,472,weld,,,,,1838.44692
2015_to_2007,473,weld,,,,,1849.6970880000001
2015_to_2007,474,weld,,,,,1861.8982320000002
2015_to_2007,475,weld,,,,,1874.096328
2015_to_2007,476,weld,,,,,1886.288328
2015_to_2007,477,weld,,,,,1898.4864240000002
2015_to_2007,478,weld,,,,,1910.711952
2015_to_2007,479,weld,,,,,1922.9740560000002
2015_to_2007,480,weld,,,,,1935.19044
2015_to_2007,481,weld,,,,,1947.3976800000003
2015_to_2007,482,weld,,,,,1953.301656
2015_to_2007,483,weld,,,,,1965.4662240000002
2015_to_2007,484,weld,,,,,1977.655176
2015_to_2007,485,weld,,,,,1989.844128
2015_to_2007,486,weld,,,,,2002.0300320000001
2015_to_2007,487,weld,,,,,2014.215936
2015_to_2007,488,weld,,,,,2026.395744
2015_to_2007,489,weld,,,,,2038.581648
2015_to_2007,490,weld,,,,,2050.743168
2015_to_2007,491,weld,,,,,2062.91688
2015_to_2007,492,weld,,,,,2072.6430480000004
2015_to_2007,493,weld,,,,,2084.825904
2015_to_2007,494,weld,,,,,2091.113928
2015_to_2007,495,weld,,,,,2103.296784
2015_to_2007,496,corrosion,0.0,14.0,14.985999999999999,13.97,2110.5144480000004
2015_to_2007,497,corrosion,270.0,20.0,13.97,14.985999999999999,2110.901544
2015_to_2007,498,weld,,,,,2115.482688
2015_to_2007,499,corrosion,150.0,17.0,41.91,51.053999999999995,2127.388176
2015_to_2007,500,corrosion,180.0,25.0,32.004,99.05999999999999,2127.394272
2015_to_2007,501,weld,,,,,2127.650304
2015_to_2007,502,weld,,,,,2137.6568880000004
2015_to_2007,503,cluster,90.0,18.0,50.546,136.652,2149.559328
2015_to_2007,504,weld,,,,,2149.8306000000002
2015_to_2007,505,weld,,,,,2162.019552
2015_to_2007,506,weld,,,,,2174.19936
2015_to_2007,507,weld,,,,,2186.382216
2015_to_2007,508,weld,,,,,2198.540688
2015_to_2007,509,weld,,,,,2210.74488
2015_to_2007,510,weld,,,,,2222.927736
2015_to_2007,511,tap,0.0,,,,2224.223136
2015_to_2007,513,weld,,,,,2235.131928
2015_to_2007,514,weld,,,,,2247.3269760000003
2015_to_2007,515,weld,,,,,2259.4854480000004
2015_to_2007,516,weld,,,,,2271.662208
2015_to_2007,517,weld,,,,,2283.8328720000004
2015_to_2007,518,weld,,,,,2296.018776
2015_to_2007,519,weld,,,,,2308.2016320000002
2015_to_2007,520,weld,,,,,2320.3540080000002
2015_to_2007,521,corrosion,270.0,19.0,35.05199999999999,29.971999999999998,2327.882568
2015_to_2007,522,corrosion,270.0,14.0,37.083999999999996,38.862,2327.9862000000003
2015_to_2007,523,cluster,270.0,11.0,77.724,87.884,2328.3062400000003
2015_to_2007,524,cluster,180.0,11.0,86.614,35.05199999999999,2332.097952
2015_to_2007,525,weld,,,,,2332.5063840000003
2015_to_2007,526,weld,,,,,2344.683144
2015_to_2007,527,weld,,,,,2356.832472
2015_to_2007,528,weld,,,,,2368.993992
2015_to_2007,529,weld,,,,,2372.3132640000003
2015_to_2007,530,weld,,,,,2384.486976
2015_to_2007,531,weld,,,,,2396.678976
2015_to_2007,532,weld,,,,,2408.8526880000004
2015_to_2007,533,weld,,,,,2420.941056
2015_to_2007,534,weld,,,,,2433.099528
2015_to_2007,535,weld,,,,,2445.2580000000003
2015_to_2007,536,weld,,,,,2457.43476
2015_to_2007,537,weld,,,,,2469.623712
2015_to_2007,538,weld,,,,,2481.812664
2015_to_2007,539,weld,,,,,2494.004664
2015_to_2007,540,weld,,,,,2506.1753280000003
2015_to_2007,541,weld,,,,,2518.352088
2015_to_2007,542,weld,,,,,2530.547136
2015_to_2007,543,weld,,,,,2542.739136
2015_to_2007,544,weld,,,,,2554.9158960000004
2015_to_2007,545,corrosion,180.0,11.0,22.098,27.94,2566.84272
2015_to_2007,546,weld,,,,,2567.123136
2015_to_2007,547,weld,,,,,2574.7797120000005
2015_to_2007,548,weld,,,,,2586.9717120000005
2015_to_2007,549,weld,,,,,2599.172856
2015_to_2007,550,weld,,,,,2611.3587600000005
2015_to_2007,551,weld,,,,,2623.541616
2015_to_2007,552,weld,,,,,2635.703136
2015_to_2007,553,weld,,,,,2647.5080399999997
2015_to_2007,554,cluster,120.0,10.0,100.076,117.09400000000001,2659.38
2015_to_2007,555,weld,,,,,2659.675656
2015_to_2007,556,weld,,,,,2671.843272
2015_to_2007,557,weld,,,,,2684.010888
2015_to_2007,558,weld,,,,,2696.1663120000003
2015_to_2007,559,weld,,,,,2708.343072
2015_to_2007,560,corrosion,300.0,13.0,11.937999999999999,18.034,2709.4769280000005
2015_to_2007,561,corrosion,210.0,14.0,40.894,18.034,2709.6323760000005
2015_to_2007,562,weld,,,,,2720.510688
2015_to_2007,563,weld,,,,,2732.019936
2015_to_2007,564,weld,,,,,2744.23632
2015_to_2007,565,weld,,,,,2756.42832
2015_to_2007,566,weld,,,,,2768.614224
2015_to_2007,567,weld,,,,,2780.7970800000003
2015_to_2007,568,weld,,,,,2792.9707920000005
2015_to_2007,569,weld,,,,,2805.141456
2015_to_2007,570,weld,,,,,2817.324312
2015_to_2007,571,weld,,,,,2829.522408
2015_to_2007,573,weld,,,,,2841.729648
2015_to_2007,574,weld,,,,,2853.939936
2015_to_2007,575,weld,,,,,2866.104504
2015_to_2007,576,bend,,,,,2867.780904
2015_to_2007,577,weld,,,,,2869.603608
2015_to_2007,578,weld,,,,,2881.813896
2015_to_2007,579,weld,,,,,2886.9467280000003
2015_to_2007,581,weld,,,,,2893.1981760000003
2015_to_2007,582,weld,,,,,2905.420656
2015_to_2007,583,weld,,,,,2917.6339920000005
2015_to_2007,584,weld,,,,,2929.835136
2015_to_2007,585,weld,,,,,2942.033232
2015_to_2007,586,weld,,,,,2953.185864
2015_to_2007,587,weld,,,,,2965.393104
2015_to_2007,588,weld,,,,,2977.5881520000003
2015_to_2007,589,bend,,,,,2978.8439280000002
2015_to_2007,590,weld,,,,,2980.139328
2015_to_2007,591,weld,,,,,2984.7082800000003
2015_to_2007,592,weld,,,,,2996.9002800000003
2015_to_2007,593,weld,,,,,3008.372952
2015_to_2007,594,weld,,,,,3020.568
2015_to_2007,595,weld,,,,,3032.756952
2015_to_2007,596,weld,,,,,3044.942856
2015_to_2007,597,weld,,,,,3057.140952
2015_to_2007,598,weld,,,,,3069.409152
2015_to_2007,599,weld,,,,,3081.674304
2015_to_2007,600,weld,,,,,3085.770816
2015_to_2007,601,weld,,,,,3097.95672
2015_to_2007,603,weld,,,,,3110.1609120000003
2015_to_2007,604,weld,,,,,3122.365104
2015_to_2007,605,weld,,,,,3134.572344
2015_to_2007,606,weld,,,,,3146.767392
2015_to_2007,607,weld,,,,,3158.959392
2015_to_2007,608,weld,,,,,3165.213888
2015_to_2007,609,corrosion,240.0,17.0,92.964,18.034,3167.765064
2015_to_2007,610,corrosion,60.0,17.0,90.932,16.002,3171.218448
2015_to_2007,611,weld,,,,,3177.375408
2015_to_2007,612,above ground marker,,,,,3179.4907200000002
2015_to_2007,613,weld,,,,,3189.570456
2015_to_2007,614,weld,,,,,3201.744168
2015_to_2007,615,cluster,150.0,10.0,103.886,337.31199999999995,3201.975816
2015_to_2007,616,weld,,,,,3213.939216
2015_to_2007,617,cluster,120.0,21.0,172.72,147.32,3223.071024
2015_to_2007,622,weld,,,,,3226.131216
2015_to_2007,623,tap,0.0,,,,3236.5248960000004
2015_to_2007,625,weld,,,,,3238.320168
2015_to_2007,626,weld,,,,,3250.484736
2015_to_2007,627,weld,,,,,3262.6554
2015_to_2007,628,weld,,,,,3274.460304
2015_to_2007,630,weld,,,,,3280.477056
2015_to_2007,631,weld,,,,,3292.70868
2015_to_2007,632,weld,,,,,3304.894584
2015_to_2007,633,weld,,,,,3317.083536
2015_to_2007,634,weld,,,,,3329.2511520000003
2015_to_2007,635,weld,,,,,3341.427912
2015_to_2007,636,weld,,,,,3353.610768
2015_to_2007,637,weld,,,,,3365.793624
2015_to_2007,639,weld,,,,,3377.9764800000003
2015_to_2007,640,weld,,,,,3390.1501920000005
2015_to_2007,641,weld,,,,,3402.302568
2015_to_2007,642,weld,,,,,3414.4823760000004
2015_to_2007,643,weld,,,,,3426.656088
2015_to_2007,644,weld,,,,,3438.820656
2015_to_2007,645,weld,,,,,3451.009608
2015_to_2007,646,weld,,,,,3463.1955120000002
2015_to_2007,647,weld,,,,,3475.372272
2015_to_2007,648,weld,,,,,3487.5551280000004
2015_to_2007,649,weld,,,,,3499.719696
2015_to_2007,650,weld,,,,,3511.8873120000003
2015_to_2007,651,weld,,,,,3524.0732160000002
2015_to_2007,652,weld,,,,,3536.054904
2015_to_2007,653,weld,,,,,3548.1828960000003
2015_to_2007,654,weld,,,,,3560.356608
2015_to_2007,655,weld,,,,,3572.524224
2015_to_2007,656,weld,,,,,3584.697936
2015_to_2007,657,weld,,,,,3596.908224
2015_to_2007,658,weld,,,,,3609.057552
2015_to_2007,659,weld,,,,,3621.2373600000005
2015_to_2007,660,weld,,,,,3633.4415520000002
2015_to_2007,661,weld,,,,,3645.624408
2015_to_2007,662,weld,,,,,3657.8103120000005
2015_to_2007,663,weld,,,,,3669.984024
2015_to_2007,664,weld,,,,,3682.15164
2015_to_2007,665,weld,,,,,3694.3284000000003
2015_to_2007,666,weld,,,,,3706.5051600000006
2015_to_2007,668,weld,,,,,3718.68192
2015_to_2007,669,weld,,,,,3730.849536
2015_to_2007,670,weld,,,,,3743.0323920000005
2015_to_2007,671,weld,,,,,3755.2152480000004
2015_to_2007,672,weld,,,,,3767.395056
2015_to_2007,673,corrosion,150.0,20.0,92.964,68.072,3773.7653760000003
2015_to_2007,674,weld,,,,,3777.605856
2015_to_2007,675,weld,,,,,3789.770424
2015_to_2007,676,weld,,,,,3801.941088
2015_to_2007,677,weld,,,,,3814.1178480000003
2015_to_2007,678,weld,,,,,3826.273272
2015_to_2007,679,weld,,,,,3834.731472
2015_to_2007,680,weld,,,,,3846.938712
2015_to_2007,681,bend,,,,,3848.9199120000003
2015_to_2007,682,weld,,,,,3850.9803600000005
2015_to_2007,683,weld,,,,,3859.7433600000004
2015_to_2007,684,weld,,,,,3871.892688
2015_to_2007,685,weld,,,,,3884.060304
2015_to_2007,686,weld,,,,,3896.246208
2015_to_2007,687,weld,,,,,3908.4260160000003
2015_to_2007,688,weld,,,,,3920.6027760000006
2015_to_2007,689,weld,,,,,3932.776488
2015_to_2007,690,weld,,,,,3944.977632
2015_to_2007,691,weld,,,,,3957.1239120000005
2015_to_2007,692,weld,,,,,3968.0144160000004
2015_to_2007,693,weld,,,,,3980.172888
2015_to_2007,694,weld,,,,,3992.36184
2015_to_2007,695,weld,,,,,4004.5507920000005
2015_to_2007,696,corrosion,120.0,33.0,139.95399999999998,16.002,4004.733672
2015_to_2007,697,cluster,120.0,34.0,215.138,638.3019999999999,4004.73672
2015_to_2007,699,weld,,,,,4016.7397440000004
2015_to_2007,700,weld,,,,,4028.913456
2015_to_2007,701,weld,,,,,4041.1024079999997
2015_to_2007,702,weld,,,,,4053.254784
2015_to_2007,703,weld,,,,,4065.4345920000005
2015_to_2007,704,weld,,,,,4077.6144000000004
2015_to_2007,705,bend,,,,,4080.0070800000003
2015_to_2007,706,weld,,,,,4082.2107840000003
2015_to_2007,707,cluster,330.0,14.0,64.008,207.01,4082.4454800000003
2015_to_2007,708,weld,,,,,4094.4088800000004
2015_to_2007,709,weld,,,,,4106.60088
2015_to_2007,710,weld,,,,,4118.780688
2015_to_2007,711,weld,,,,,4130.978784
2015_to_2007,712,weld,,,,,4143.189072
2015_to_2007,713,weld,,,,,4154.634312
2015_to_2007,714,weld,,,,,4166.484936
2015_to_2007,715,weld,,,,,4178.649504
2015_to_2007,716,weld,,,,,4186.050048
2015_to_2007,717,weld,,,,,4198.220712
2015_to_2007,718,weld,,,,,4210.406616
2015_to_2007,720,weld,,,,,4222.595568
2015_to_2007,721,weld,,,,,4234.790616
2015_to_2007,722,weld,,,,,4246.9673760000005
2015_to_2007,723,weld,,,,,4250.402472
2015_to_2007,724,weld,,,,,4262.554848000001
2015_to_2007,725,weld,,,,,4270.802736000001
2015_to_2007,726,bend,,,,,4273.055208
2015_to_2007,727,weld,,,,,4275.2832960000005
2015_to_2007,728,weld,,,,,4279.203024
2015_to_2007,729,weld,,,,,4291.398072
2015_to_2007,730,weld,,,,,4303.580928
2015_to_2007,731,weld,,,,,4315.788168
2015_to_2007,732,bend,,,,,4318.052832
2015_to_2007,733,weld,,,,,4320.277872
2015_to_2007,734,weld,,,,,4327.1694
2015_to_2007,735,weld,,,,,4339.39188
2015_to_2007,736,weld,,,,,4351.6539840000005
2015_to_2007,737,weld,,,,,4363.833792
2015_to_2007,738,weld,,,,,4376.010552
2015_to_2007,739,weld,,,,,4388.2056
2015_to_2007,740,weld,,,,,4400.3976
2015_to_2007,741,weld,,,,,4412.595696
2015_to_2007,742,weld,,,,,4424.772456
2015_to_2007,743,weld,,,,,4436.979696
2015_to_2007,744,weld,,,,,4449.168648
2015_to_2007,745,weld,,,,,4461.360648
2015_to_2007,746,weld,,,,,4473.561792
2015_to_2007,747,weld,,,,,4475.6557680000005
2015_to_2007,748,weld,,,,,4487.198544000001
2015_to_2007,749,weld,,,,,4496.248056
2015_to_2007,750,weld,,,,,4498.089048000001
2015_to_2007,751,weld,,,,,4510.1438880000005
2015_to_2007,752,weld,,,,,4522.345032
2015_to_2007,753,weld,,,,,4534.549224
2015_to_2007,754,weld,,,,,4536.3719280000005
2015_to_2007,755,weld,,,,,4542.22104
2015_to_2007,758,weld,,,,,4554.373416
2015_to_2007,760,cluster,150.0,13.0,105.664,85.09,4555.050072
2015_to_2007,761,cluster,180.0,14.0,179.832,155.956,4555.065312000001
2015_to_2007,762,area start installation,,,,,4555.287816
2015_to_2007,763,cluster,120.0,10.0,207.01,153.162,4555.296960000001
2015_to_2007,764,tap,90.0,,,,4555.549944
2015_to_2007,765,valve,,,,,4555.979712
2015_to_2007,766,cluster,120.0,14.0,133.85799999999998,224.53599999999997,4556.443008
2015_to_2007,767,area end installation,,,,,4556.671608
2015_to_2007,769,cluster,90.0,25.0,164.592,267.20799999999997,4557.104424
2015_to_2007,770,weld,,,,,4557.579912
2015_to_2007,772,weld,,,,,4561.600224
2015_to_2007,773,weld,,,,,4573.770888
2015_to_2007,774,corrosion,240.0,11.0,18.034,17.018,4582.445496
2015_to_2007,776,weld,,,,,4585.9446
2015_to_2007,781,cluster,270.0,29.0,118.36399999999999,74.93,4594.9331520000005
2015_to_2007,786,weld,,,,,4598.109168
2015_to_2007,787,cluster,90.0,19.0,109.728,272.796,4598.331672
2015_to_2007,788,weld,,,,,4610.2706880000005
2015_to_2007,789,weld,,,,,4622.429160000001
2015_to_2007,790,weld,,,,,4634.5693440000005
2015_to_2007,791,weld,,,,,4646.544936
2015_to_2007,792,weld,,,,,4649.86116
2015_to_2007,793,weld,,,,,4652.903064
2015_to_2007,794,bend,,,,,4654.299048
2015_to_2007,795,weld,,,,,4655.78952
2015_to_2007,797,weld,,,,,4660.846152
2015_to_2007,798,bend,,,,,4662.19032
2015_to_2007,799,weld,,,,,4663.458288
2015_to_2007,800,weld,,,,,4669.694496
2015_to_2007,801,bend,,,,,4671.581208
2015_to_2007,802,weld,,,,,4673.4709680000005
2015_to_2007,804,weld,,,,,4677.43032
2015_to_2007,805,bend,,,,,4678.774488
2015_to_2007,806,weld,,,,,4680.185712
2015_to_2007,808,weld,,,,,4683.828072
2015_to_2007,809,area start installation,,,,,4696.013976
2015_to_2007,810,valve,,,,,4697.82144
2015_to_2007,811,area end installation,,,,,4699.4612640000005
2015_to_2007,813,weld,,,,,4707.130032
2015_to_2007,814,weld,,,,,4719.3647040000005
2015_to_2007,815,weld,,,,,4731.599376
2015_to_2007,816,weld,,,,,4743.776136
2015_to_2007,818,weld,,,,,4755.9742320000005
2015_to_2007,819,weld,,,,,4768.178424
2015_to_2007,820,weld,,,,,4780.379568
2015_to_2007,821,above ground marker,,,,,4791.754704
2015_to_2007,822,weld,,,,,4792.565472
2015_to_2007,823,weld,,,,,4804.717848
2015_to_2007,824,weld,,,,,4816.912896000001
2015_to_2007,825,weld,,,,,4827.51384
2015_to_2007,826,weld,,,,,4839.696696
2015_to_2007,827,weld,,,,,4851.8917440000005
2015_to_2007,828,corrosion,90.0,10.0,19.049999999999997,21.081999999999997,4863.995352
2015_to_2007,829,weld,,,,,4864.108128000001
2015_to_2007,830,weld,,,,,4876.309272
2015_to_2007,831,corrosion,210.0,16.0,18.034,14.985999999999999,4877.028600000001
2015_to_2007,833,weld,,,,,4888.464696
2015_to_2007,834,weld,,,,,4900.351896
2015_to_2007,835,weld,,,,,4912.5378
2015_to_2007,836,weld,,,,,4924.711512000001
2015_to_2007,837,weld,,,,,4936.897416000001
2015_to_2007,838,weld,,,,,4949.074176
2015_to_2007,839,weld,,,,,4961.266176
2015_to_2007,840,weld,,,,,4973.4551280000005
2015_to_2007,841,weld,,,,,4985.622744
2015_to_2007,842,weld,,,,,4997.817792000001
2015_to_2007,844,weld,,,,,5009.9793119999995
2015_to_2007,845,weld,,,,,5022.125592
2015_to_2007,846,cluster,120.0,35.0,115.82399999999998,294.132,5032.052928
2015_to_2007,848,cluster,180.0,20.0,88.392,411.226,5033.985360000001
2015_to_2007,849,weld,,,,,5034.302352000001
2015_to_2007,850,weld,,,,,5046.4974
2015_to_2007,852,weld,,,,,5058.686352000001
2015_to_2007,855,weld,,,,,5070.8814
2015_to_2007,856,weld,,,,,5083.052064
2015_to_2007,857,cluster,60.0,18.0,123.95199999999998,631.444,5083.262376
2015_to_2007,858,weld,,,,,5095.241016
2015_to_2007,859,weld,,,,,5107.429968
2015_to_2007,861,weld,,,,,5119.618920000001
2015_to_2007,862,weld,,,,,5131.79568
2015_to_2007,863,weld,,,,,5143.98768
2015_to_2007,864,weld,,,,,5156.161392000001
2015_to_2007,865,weld,,,,,5168.3412
2015_to_2007,866,weld,,,,,5180.511864
2015_to_2007,867,weld,,,,,5192.676432
2015_to_2007,868,weld,,,,,5204.865384000001
2015_to_2007,869,weld,,,,,5217.112247999999
2015_to_2007,870,weld,,,,,5229.371304
2015_to_2007,871,weld,,,,,5232.97404
2015_to_2007,872,weld,,,,,5245.16604
2015_to_2007,873,weld,,,,,5257.333656000001
2015_to_2007,874,weld,,,,,5269.525656000001
2015_to_2007,875,weld,,,,,5281.711560000001
2015_to_2007,876,weld,,,,,5293.909656000001
2015_to_2007,877,weld,,,,,5306.104704
2015_to_2007,878,weld,,,,,5318.293656000001
2015_to_2007,879,weld,,,,,5330.4612720000005
2015_to_2007,880,weld,,,,,5342.62584
2015_to_2007,881,bend,,,,,5344.091928000001
2015_to_2007,882,weld,,,,,5345.6342159999995
2015_to_2007,883,weld,,,,,5353.235928
2015_to_2007,884,weld,,,,,5362.763976
2015_to_2007,885,weld,,,,,5374.9407360000005
2015_to_2007,886,weld,,,,,5387.144928000001
2015_to_2007,887,weld,,,,,5399.312544
2015_to_2007,888,weld,,,,,5411.495400000001
2015_to_2007,889,weld,,,,,5423.690447999999
2015_to_2007,890,weld,,,,,5435.9007360000005
2015_to_2007,891,weld,,,,,5445.550704
2015_to_2007,892,weld,,,,,5457.751848
2015_to_2007,893,weld,,,,,5469.934704
2015_to_2007,894,weld,,,,,5482.1449920000005
2015_to_2007,895,weld,,,,,5491.669992
2015_to_2007,896,weld,,,,,5503.846752
2015_to_2007,897,weld,,,,,5516.0113200000005
2015_to_2007,898,weld,,,,,5528.185032
2015_to_2007,899,cluster,120.0,20.0,126.23799999999999,172.46599999999998,5540.005176
2015_to_2007,900,corrosion,180.0,18.0,22.098,14.985999999999999,5540.017368
2015_to_2007,902,weld,,,,,5540.340456000001
2015_to_2007,903,weld,,,,,5542.842864
2015_to_2007,905,weld,,,,,5555.04096
2015_to_2007,906,weld,,,,,5567.223816
2015_to_2007,907,weld,,,,,5579.397528
2015_to_2007,908,weld,,,,,5591.546856000001
2015_to_2007,909,weld,,,,,5603.751048
2015_to_2007,910,weld,,,,,5615.976576
2015_to_2007,911,weld,,,,,5628.186864
2015_to_2007,912,weld,,,,,5638.723800000001
2015_to_2007,913,weld,,,,,5650.934088000001
2015_to_2007,914,weld,,,,,5663.092560000001
2015_to_2007,915,weld,,,,,5675.26932
2015_to_2007,916,weld,,,,,5687.46132
2015_to_2007,917,weld,,,,,5699.644176
2015_to_2007,918,weld,,,,,5711.842272
2015_to_2007,919,weld,,,,,5724.03732
2015_to_2007,920,cluster,210.0,67.0,47.751999999999995,88.89999999999999,5734.665696
2015_to_2007,921,weld,,,,,5734.738848
2015_to_2007,922,bend,,,,,5736.482304
2015_to_2007,923,weld,,,,,5738.390352
2015_to_2007,924,weld,,,,,5750.603688000001
2015_to_2007,925,weld,,,,,5762.71644
2015_to_2007,927,weld,,,,,5774.92368
2015_to_2007,928,weld,,,,,5784.119496
2015_to_2007,929,weld,,,,,5796.302352000001
2015_to_2007,930,weld,,,,,5808.51264
2015_to_2007,931,weld,,,,,5820.716832
2015_to_2007,932,weld,,,,,5832.933215999999
2015_to_2007,933,weld,,,,,5845.125215999999
2015_to_2007,934,weld,,,,,5857.125192
2015_to_2007,935,weld,,,,,5869.314144
2015_to_2007,937,weld,,,,,5881.503096
2015_to_2007,938,weld,,,,,5893.685952000001
2015_to_2007,939,weld,,,,,5905.871856000001
2015_to_2007,940,weld,,,,,5918.069952000001
2015_to_2007,941,weld,,,,,5930.261952000001
2015_to_2007,942,weld,,,,,5942.453952000001
2015_to_2007,943,weld,,,,,5954.636808
2015_to_2007,944,weld,,,,,5966.831856000001
2015_to_2007,945,weld,,,,,5979.036048
2015_to_2007,946,weld,,,,,5991.225
2015_to_2007,947,weld,,,,,6003.413952000001
2015_to_2007,948,weld,,,,,6015.609
2015_to_2007,949,weld,,,,,6027.801
2015_to_2007,950,weld,,,,,6040.0051920000005
2015_to_2007,951,weld,,,,,6052.212432
2015_to_2007,952,weld,,,,,6064.419672
2015_to_2007,953,corrosion,180.0,10.0,14.985999999999999,18.034,6068.833176
2015_to_2007,954,weld,,,,,6076.593384000001
2015_to_2007,955,weld,,,,,6088.77624
2015_to_2007,956,weld,,,,,6100.956048
2015_to_2007,957,corrosion,120.0,10.0,18.034,17.018,6101.05968
2015_to_2007,958,weld,,,,,6113.132808
2015_to_2007,959,weld,,,,,6125.327856000001
2015_to_2007,960,weld,,,,,6137.507664000001
2015_to_2007,961,weld,,,,,6149.705760000001
2015_to_2007,962,weld,,,,,6161.894712
2015_to_2007,963,weld,,,,,6174.080616
2015_to_2007,964,weld,,,,,6186.272616
2015_to_2007,965,cluster,180.0,21.0,91.18599999999999,127.25399999999999,6198.150672
2015_to_2007,967,weld,,,,,6198.467664000001
2015_to_2007,968,weld,,,,,6210.665760000001
2015_to_2007,970,weld,,,,,6222.440184000001
2015_to_2007,971,weld,,,,,6234.632184000001
2015_to_2007,972,weld,,,,,6246.818088000001
2015_to_2007,973,weld,,,,,6259.02228
2015_to_2007,974,weld,,,,,6271.226472
2015_to_2007,975,weld,,,,,6283.421520000001
2015_to_2007,976,weld,,,,,6295.625712
2015_to_2007,977,weld,,,,,6307.832952000001
2015_to_2007,978,weld,,,,,6320.0462880000005
2015_to_2007,979,weld,,,,,6332.25048
2015_to_2007,980,weld,,,,,6344.488200000001
2015_to_2007,981,weld,,,,,6348.05436
2015_to_2007,982,weld,,,,,6360.27684
2015_to_2007,983,weld,,,,,6372.471888000001
2015_to_2007,984,weld,,,,,6382.664400000001
2015_to_2007,985,weld,,,,,6394.883832
2015_to_2007,987,weld,,,,,6407.118504
2015_to_2007,988,weld,,,,,6413.497968000001
2015_to_2007,989,weld,,,,,6425.7631200000005
2015_to_2007,990,weld,,,,,6437.93988
2015_to_2007,991,weld,,,,,6450.1471200000005
2015_to_2007,992,weld,,,,,6462.345216
2015_to_2007,993,above ground marker,,,,,6469.002048
2015_to_2007,994,weld,,,,,6474.5250240000005
2015_to_2007,995,weld,,,,,6486.713976
2015_to_2007,997,corrosion,240.0,11.0,41.91,57.91199999999999,6486.927336000001
2015_to_2007,1002,weld,,,,,6498.887688000001
2015_to_2007,1007,weld,,,,,6511.079688000001
2015_to_2007,1008,cluster,210.0,28.0,92.964,366.522,6511.265616
2015_to_2007,1013,weld,,,,,6523.277784000001
2015_to_2007,1015,weld,,,,,6535.47588
2015_to_2007,1016,weld,,,,,6547.661784000001
2015_to_2007,1017,weld,,,,,6559.856832
2015_to_2007,1018,weld,,,,,6572.033592000001
2015_to_2007,1019,weld,,,,,6584.210352000001
2015_to_2007,1020,weld,,,,,6596.411496000001
2015_to_2007,1023,weld,,,,,6608.566920000001
2015_to_2007,1024,weld,,,,,6618.567408
2015_to_2007,1025,weld,,,,,6621.533112
