pair,src_id,src_type,src_clock_deg,src_depth_pct,src_length_mm,src_width_mm,src_distance_m
2022_to_2015,1141,,,,,,7823.606400000001
2022_to_2015,1142,,,,,,7835.82888
2022_to_2015,1143,,,,,,7847.301552000001
2022_to_2015,1144,,,,,,7859.514888000001
2022_to_2015,1145,,,,,,7868.561352000001
2022_to_2015,1146,,,,,,7871.47524
2022_to_2015,1147,,,,,,7883.7282000000005
2022_to_2015,1148,,,,,,7885.160760000001
2022_to_2015,1149,,,,,,7886.4043440000005
2022_to_2015,1150,,60.0,14.0,33.019999999999996,73.914,7886.739624000001
2022_to_2015,1151,,60.0,11.0,8.889999999999999,22.098,7898.017224000001
2022_to_2015,1152,,,,,,7898.681688000001
2022_to_2015,1153,,,,,,7910.879784000001
2022_to_2015,1154,,,,,,7923.087024
2022_to_2015,1155,,,,,,7935.279024
2022_to_2015,1156,,180.0,12.0,24.892,40.132,7935.532008
2022_to_2015,1157,,,,,,7947.489312
2022_to_2015,1158,,,,,,7950.519024000001
2022_to_2015,1159,,,,,,7959.711792000001
2022_to_2015,1160,,,,,,7965.81084
2022_to_2015,1161,,,,,,7978.008936
2022_to_2015,1162,,,,,,7990.255800000001
2022_to_2015,1163,,,,,,8002.453896000001
2022_to_2015,1164,,,,,,8014.667232000001
2022_to_2015,1165,,,,,,8026.877520000001
2022_to_2015,1166,,,,,,8039.090856000001
2022_to_2015,1167,,,,,,8051.298096
2022_to_2015,1168,,270.0,15.0,10.921999999999999,18.034,8060.2074
2022_to_2015,1169,,90.0,12.0,58.92799999999999,32.004,8063.258448
2022_to_2015,1170,,,,,,8063.508384000001
2022_to_2015,1171,,,,,,8075.7217200000005
2022_to_2015,1172,,,,,,8087.889336
2022_to_2015,1173,,,,,,8100.0721920000005
2022_to_2015,1174,,,,,,8112.279432
2022_to_2015,1175,,,,,,8124.477528
2022_to_2015,1176,,,,,,8136.675624
2022_to_2015,1177,,,,,,8148.840192000001
2022_to_2015,1178,,,,,,8161.074864
2022_to_2015,1179,,,,,,8173.2912479999995
2022_to_2015,1180,,,,,,8177.067720000001
2022_to_2015,1181,,,,,,8189.299344
2022_to_2015,1182,,180.0,,,,8201.183496
2022_to_2015,1183,,210.0,35.0,18.034,33.019999999999996,8201.186544
2022_to_2015,1184,,210.0,40.0,23.875999999999998,45.974,8201.290176
2022_to_2015,1185,,180.0,44.0,17.018,26.924,8201.290176
2022_to_2015,1186,,240.0,13.0,16.002,29.971999999999998,8201.290176
2022_to_2015,1187,,120.0,55.0,22.098,122.93599999999999,8201.296272
2022_to_2015,1188,,150.0,62.0,50.291999999999994,72.898,8201.363328000001
2022_to_2015,1189,,,,,,8201.5584
2022_to_2015,1190,,180.0,,,,8202.119232000001
2022_to_2015,1191,,,,,,8208.516984000002
2022_to_2015,1192,,120.0,14.0,13.97,19.049999999999997,8220.437712
2022_to_2015,1193,,90.0,10.0,23.875999999999998,52.06999999999999,8220.456
2022_to_2015,1194,,30.0,12.0,13.97,23.114,8220.678504
2022_to_2015,1195,,60.0,24.0,12.953999999999999,25.907999999999998,8220.681552
2022_to_2015,1196,,60.0,12.0,24.892,182.118,8220.712032000001
2022_to_2015,1197,,,,,,8220.7608
2022_to_2015,1198,,,,,,8222.821248
2022_to_2015,1199,,,,,,8224.787208
2022_to_2015,1200,,330.0,23.0,16.002,51.053999999999995,8225.05848
2022_to_2015,1201,,150.0,11.0,13.97,29.971999999999998,8225.061528
2022_to_2015,1202,,60.0,11.0,19.049999999999997,40.132,8225.067624000001
2022_to_2015,1203,,90.0,29.0,23.114,56.896,8225.122488
2022_to_2015,1204,,300.0,20.0,26.924,73.914,8225.159064000001
2022_to_2015,1205,,,,,,8233.986072
2022_to_2015,1206,,,,,,8243.568984000001
2022_to_2015,1207,,,,,,8255.794512
2022_to_2015,1208,,,,,,8268.029184
2022_to_2015,1209,,,,,,8280.263856000001
2022_to_2015,1210,,,,,,8292.474144
2022_to_2015,1211,,,,,,8304.693576
2022_to_2015,1212,,150.0,13.0,30.987999999999996,54.102,8316.367416
2022_to_2015,1213,,180.0,17.0,17.018,36.068,8316.486288
2022_to_2015,1214,,,,,,8316.870336
2022_to_2015,1215,,,,,,8325.79488
2022_to_2015,1216,,,,,,8337.983832
2022_to_2015,1217,,150.0,11.0,12.953999999999999,28.955999999999996,8338.255104
2022_to_2015,1218,,,,,,8350.169736
2022_to_2015,1219,,,,,,8362.361736
2022_to_2015,1220,,,,,,8374.559832
2022_to_2015,1221,,210.0,12.0,16.002,27.94,8386.590288000001
2022_to_2015,1222,,210.0,19.0,27.432,107.44200000000001,8386.660392000002
2022_to_2015,1223,,,,,,8386.751832
2022_to_2015,1224,,,,,,8398.956024000001
2022_to_2015,1225,,,,,,8411.135832
2022_to_2015,1226,,,,,,8423.318688000001
2022_to_2015,1227,,,,,,8435.52288
2022_to_2015,1228,,,,,,8447.742312
2022_to_2015,1229,,,,,,8460.004416
2022_to_2015,1230,,,,,,8472.214704
2022_to_2015,1231,,,,,,8484.464616
2022_to_2015,1232,,,,,,8496.684048
2022_to_2015,1233,,,,,,8508.900432
2022_to_2015,1234,,,,,,8521.138152000001
2022_to_2015,1235,,300.0,18.0,20.066,37.083999999999996,8530.013928
2022_to_2015,1236,,210.0,23.0,44.196,62.230000000000004,8530.687536
2022_to_2015,1237,,30.0,24.0,18.034,32.004,8531.973792
2022_to_2015,1238,,30.0,11.0,16.002,32.004,8532.062184
2022_to_2015,1239,,,,,,8533.314912
2022_to_2015,1240,,,,,,8535.320496
2022_to_2015,1241,,,,,,8537.182824000001
2022_to_2015,1242,,,,,,8549.47236
2022_to_2015,1243,,,,,,8561.652168
2022_to_2015,1244,,,,,,8567.918856
2022_to_2015,1245,,,,,,8580.129144
2022_to_2015,1246,,,,,,8592.330288000001
2022_to_2015,1247,,,,,,8604.540576
2022_to_2015,1248,,,,,,8614.483152
2022_to_2015,1249,,120.0,12.0,46.99,18.034,8626.562376
2022_to_2015,1250,,,,,,8626.711728
2022_to_2015,1251,,,,,,8636.739648
2022_to_2015,1252,,,,,,8648.940792000001
2022_to_2015,1253,,,,,,8661.18156
2022_to_2015,1254,,,,,,8673.3888
2022_to_2015,1255,,,,,,8685.614328000001
2022_to_2015,1256,,,,,,8697.80328
2022_to_2015,1257,,,,,,8710.001376
2022_to_2015,1258,,,,,,8722.214712
2022_to_2015,1259,,,,,,8734.44024
2022_to_2015,1260,,210.0,12.0,17.018,26.924,8739.920544
2022_to_2015,1261,,210.0,12.0,26.924,54.102,8739.966264
2022_to_2015,1262,,,,,,8746.650528
2022_to_2015,1263,,,,,,8758.818144
2022_to_2015,1264,,,,,,8771.025384
2022_to_2015,1265,,,,,,8783.244816
2022_to_2015,1266,,,,,,8792.04744
2022_to_2015,1267,,180.0,,,,8795.101536
2022_to_2015,1268,,,,,,8795.449008
2022_to_2015,1269,,180.0,46.0,43.942,60.959999999999994,8795.668464
2022_to_2015,1270,,120.0,31.0,42.925999999999995,167.132,8795.674560000001
2022_to_2015,1271,,150.0,57.0,26.924,65.024,8795.680656
2022_to_2015,1272,,180.0,,,,8795.909256
2022_to_2015,1273,,,,,,8807.671488
2022_to_2015,1274,,,,,,8819.893968
2022_to_2015,1275,,,,,,8832.137784
2022_to_2015,1276,,,,,,8844.354168
2022_to_2015,1277,,,,,,8856.567504
2022_to_2015,1278,,180.0,,,,8868.177336
2022_to_2015,1279,,,,,,8868.305352000001
2022_to_2015,1280,,,,,,8868.668064000001
2022_to_2015,1281,,,,,,8868.786936
2022_to_2015,1282,,180.0,,,,8869.042968
2022_to_2015,1283,,,,,,8878.967256
2022_to_2015,1284,,,,,,8891.171448
2022_to_2015,1285,,150.0,49.0,42.925999999999995,179.832,8891.378712
2022_to_2015,1286,,120.0,55.0,44.196,175.51399999999998,8891.384808
2022_to_2015,1287,,,,,,8903.387832
2022_to_2015,1288,,180.0,,,,8914.982424000002
2022_to_2015,1289,,210.0,48.0,32.004,121.91999999999999,8915.29332
2022_to_2015,1290,,90.0,31.0,17.018,94.996,8915.302464
2022_to_2015,1291,,150.0,35.0,41.91,102.86999999999999,8915.357328
2022_to_2015,1292,,,,,,8915.567640000001
2022_to_2015,1293,,150.0,14.0,34.036,59.943999999999996,8915.820624
2022_to_2015,1294,,150.0,15.0,45.974,26.924,8915.823672
2022_to_2015,1295,,180.0,,,,8916.26868
2022_to_2015,1296,,,,,,8927.784024
2022_to_2015,1297,,,,,,8939.988216
2022_to_2015,1298,,,,,,8952.222888
2022_to_2015,1299,,,,,,8964.491088
2022_to_2015,1300,,,,,,8976.741
2022_to_2015,1301,,180.0,17.0,32.004,48.00599999999999,8977.448136
2022_to_2015,1302,,150.0,10.0,23.114,33.019999999999996,8977.667592000002
2022_to_2015,1303,,150.0,44.0,19.049999999999997,23.622,8977.765128000001
2022_to_2015,1304,,180.0,13.0,48.00599999999999,27.94,8977.993728000001
2022_to_2015,1305,,180.0,15.0,8.889999999999999,32.004,8977.993728000001
2022_to_2015,1306,,180.0,14.0,52.06999999999999,38.862,8978.161368000001
2022_to_2015,1307,,150.0,12.0,29.971999999999998,36.068,8978.99652
2022_to_2015,1308,,150.0,11.0,59.943999999999996,52.06999999999999,8980.724736
2022_to_2015,1309,,150.0,13.0,56.13399999999999,53.08599999999999,8980.727784
2022_to_2015,1310,,120.0,12.0,41.91,55.117999999999995,8980.922856000001
2022_to_2015,1311,,210.0,29.0,40.894,40.894,8981.0844
2022_to_2015,1312,,150.0,13.0,10.921999999999999,22.098,8981.127072000001
2022_to_2015,1313,,120.0,33.0,48.00599999999999,28.955999999999996,8981.465400000001
2022_to_2015,1314,,150.0,11.0,36.068,29.971999999999998,8981.471496
2022_to_2015,1315,,210.0,22.0,19.049999999999997,33.019999999999996,8981.837256
2022_to_2015,1316,,210.0,67.0,21.081999999999997,15.239999999999998,8982.169488000001
2022_to_2015,1317,,150.0,14.0,16.002,24.892,8982.748608
2022_to_2015,1318,,210.0,21.0,18.034,26.924,8982.763848
2022_to_2015,1319,,210.0,11.0,23.114,30.987999999999996,8987.128584000002
2022_to_2015,1320,,240.0,13.0,25.907999999999998,16.002,8987.131632
2022_to_2015,1321,,240.0,13.0,17.018,27.94,8987.220024
2022_to_2015,1322,,240.0,22.0,20.066,41.91,8987.37852
2022_to_2015,1323,,180.0,,,,8988.555048
2022_to_2015,1324,,240.0,44.0,18.034,57.91199999999999,8988.686112
2022_to_2015,1325,,120.0,66.0,19.049999999999997,40.132,8988.68916
2022_to_2015,1326,,,,,,8988.951288
2022_to_2015,1327,,180.0,,,,8989.350576
2022_to_2015,1328,,180.0,15.0,8.889999999999999,16.002,8990.585015999999
2022_to_2015,1329,,,,,,9001.164624000001
2022_to_2015,1330,,,,,,9013.368816
2022_to_2015,1331,,,,,,9025.573008
2022_to_2015,1332,,,,,,9037.780248
2022_to_2015,1333,,,,,,9049.249872
2022_to_2015,1334,,,,,,9061.557696
2022_to_2015,1335,,,,,,9063.368208
2022_to_2015,1336,,,,,,9065.151288000001
2022_to_2015,1337,,300.0,47.0,17.018,51.053999999999995,9065.367696000001
2022_to_2015,1338,,,,,,9077.53836
2022_to_2015,1339,,,,,,9083.667888
2022_to_2015,1340,,,,,,9094.128624
2022_to_2015,1341,,,,,,9106.341960000002
2022_to_2015,1342,,,,,,9118.552248
2022_to_2015,1343,,,,,,9130.765584
2022_to_2015,1344,,,,,,9142.957584000002
2022_to_2015,1345,,,,,,9155.146536
2022_to_2015,1346,,,,,,9167.359872
2022_to_2015,1347,,,,,,9179.567112
2022_to_2015,1348,,,,,,9191.789592000001
2022_to_2015,1349,,,,,,9203.945016
2022_to_2015,1350,,,,,,9216.164448
2022_to_2015,1351,,,,,,9228.356448
2022_to_2015,1352,,180.0,48.0,34.798,122.93599999999999,9237.619320000002
2022_to_2015,1353,,120.0,11.0,35.05199999999999,29.971999999999998,9237.997272
2022_to_2015,1354,,120.0,10.0,20.066,36.068,9238.070424000001
2022_to_2015,1355,,120.0,16.0,19.049999999999997,37.083999999999996,9238.155768
2022_to_2015,1356,,120.0,23.0,16.002,29.971999999999998,9238.250256000001
2022_to_2015,1357,,120.0,10.0,12.953999999999999,20.066,9238.320360000002
2022_to_2015,1358,,,,,,9240.5454
2022_to_2015,1359,,120.0,19.0,14.985999999999999,26.924,9245.534976
2022_to_2015,1360,,,,,,9252.716064
2022_to_2015,1361,,150.0,10.0,14.985999999999999,52.06999999999999,9252.962952000002
2022_to_2015,1362,,180.0,11.0,38.099999999999994,52.06999999999999,9264.68556
2022_to_2015,1363,,150.0,12.0,19.049999999999997,28.955999999999996,9264.798336
2022_to_2015,1364,,,,,,9264.920256000001
2022_to_2015,1365,,,,,,9277.130544
2022_to_2015,1366,,,,,,9289.346928
2022_to_2015,1367,,,,,,9301.557216
2022_to_2015,1368,,210.0,11.0,43.942,27.94,9301.77972
2022_to_2015,1369,,,,,,9313.770552000002
2022_to_2015,1370,,,,,,9325.944264
2022_to_2015,1371,,330.0,13.0,57.91199999999999,122.93599999999999,9333.533784000001
2022_to_2015,1372,,330.0,10.0,55.117999999999995,138.938,9334.30188
2022_to_2015,1373,,,,,,9338.1576
2022_to_2015,1374,,,,,,9350.361792000002
2022_to_2015,1375,,,,,,9362.581224000001
2022_to_2015,1376,,,,,,9374.773224
2022_to_2015,1377,,,,,,9383.581944
2022_to_2015,1378,,,,,,9394.402344
2022_to_2015,1379,,,,,,9405.600696000001
2022_to_2015,1380,,,,,,9417.838416
2022_to_2015,1381,,,,,,9419.548344
2022_to_2015,1382,,,,,,9421.00224
2022_to_2015,1383,,,,,,9427.707840000001
2022_to_2015,1384,,150.0,14.0,19.049999999999997,38.099999999999994,9439.896792000001
2022_to_2015,1385,,150.0,18.0,11.937999999999999,177.03799999999998,9439.924224
2022_to_2015,1386,,,,,,9439.954704
2022_to_2015,1387,,,,,,9441.707304
2022_to_2015,1388,,,,,,9443.133768
2022_to_2015,1389,,,,,,9453.530496000001
2022_to_2015,1390,,,,,,9465.743832
2022_to_2015,1391,,120.0,15.0,8.128,16.002,9467.36232
2022_to_2015,1392,,,,,,9477.972408
2022_to_2015,1393,,,,,,9490.200984000001
2022_to_2015,1394,,120.0,12.0,42.925999999999995,59.943999999999996,9495.595944
2022_to_2015,1395,,210.0,18.0,28.955999999999996,44.958,9495.696528
2022_to_2015,1396,,180.0,19.0,50.038,36.068,9495.83064
2022_to_2015,1397,,210.0,13.0,24.892,51.053999999999995,9496.037904
2022_to_2015,1398,,,,,,9502.453944
2022_to_2015,1399,,,,,,9514.691664
2022_to_2015,1400,,,,,,9526.862328000001
2022_to_2015,1401,,,,,,9539.069568
2022_to_2015,1402,,,,,,9551.298144
2022_to_2015,1403,,,,,,9562.112448
2022_to_2015,1404,,,,,,9574.304448
2022_to_2015,1405,,150.0,13.0,46.99,23.114,9586.228224
2022_to_2015,1406,,240.0,19.0,20.066,40.894,9586.252608
2022_to_2015,1407,,,,,,9586.517784000001
2022_to_2015,1408,,,,,,9598.746360000001
2022_to_2015,1409,,,,,,9610.965792
2022_to_2015,1410,,,,,,9613.949784
2022_to_2015,1411,,,,,,9615.513408
2022_to_2015,1412,,,,,,9616.677744
2022_to_2015,1413,,330.0,67.0,25.907999999999998,17.779999999999998,9618.082872
2022_to_2015,1414,,30.0,28.0,22.098,33.019999999999996,9618.098112
2022_to_2015,1415,,30.0,14.0,19.049999999999997,26.924,9618.180408
2022_to_2015,1416,,,,,,9618.646752
2022_to_2015,1417,,120.0,10.0,30.987999999999996,85.09,9618.896688
2022_to_2015,1418,,150.0,16.0,17.018,16.002,9618.896688
2022_to_2015,1419,,300.0,10.0,24.892,134.112,9618.911928000001
2022_to_2015,1420,,,,,,9630.850944
2022_to_2015,1421,,150.0,11.0,35.05199999999999,30.987999999999996,9630.994200000001
2022_to_2015,1422,,240.0,11.0,27.94,23.875999999999998,9631.106976000001
2022_to_2015,1423,,150.0,14.0,20.066,27.94,9631.113072
2022_to_2015,1424,,120.0,12.0,54.102,27.94,9631.122216
2022_to_2015,1425,,150.0,21.0,41.148,101.092,9631.125264
2022_to_2015,1426,,210.0,30.0,23.114,53.08599999999999,9631.134408
2022_to_2015,1427,,90.0,23.0,18.034,30.987999999999996,9631.155744
2022_to_2015,1428,,330.0,10.0,23.114,41.91,9631.646472
2022_to_2015,1429,,330.0,10.0,19.049999999999997,20.066,9631.750104
2022_to_2015,1430,,,,,,9631.951272
2022_to_2015,1431,,60.0,13.0,16.002,25.907999999999998,9635.572296
2022_to_2015,1432,,,,,,9635.755176
2022_to_2015,1433,,,,,,9637.248696
2022_to_2015,1434,,,,,,9638.602008
2022_to_2015,1435,,120.0,14.0,23.114,73.914,9638.900712
2022_to_2015,1436,,180.0,21.0,88.646,114.3,9638.903760000001
2022_to_2015,1437,,150.0,18.0,40.894,14.985999999999999,9638.912904
2022_to_2015,1438,,180.0,13.0,12.953999999999999,32.004,9638.955576
2022_to_2015,1439,,180.0,,,,9639.418872
2022_to_2015,1440,,150.0,13.0,17.018,29.971999999999998,9641.491512
2022_to_2015,1441,,180.0,22.0,20.066,36.068,9641.537232
2022_to_2015,1442,,,,,,9642.003576000001
2022_to_2015,1443,,240.0,12.0,19.049999999999997,28.955999999999996,9642.1194
2022_to_2015,1444,,150.0,23.0,23.114,67.056,9642.469920000001
2022_to_2015,1445,,,,,,9648.45924
2022_to_2015,1446,,180.0,13.0,16.002,28.955999999999996,9648.873768000001
2022_to_2015,1447,,150.0,15.0,43.942,59.943999999999996,9660.657336
2022_to_2015,1448,,,,,,9660.657336
2022_to_2015,1449,,,,,,9663.89736
2022_to_2015,1450,,,,,,9671.477736
2022_to_2015,1451,,,,,,9674.696424000002
2022_to_2015,1452,,,,,,9686.891472000001
2022_to_2015,1453,,,,,,9689.53104
2022_to_2015,1454,,,,,,9701.747424000001
2022_to_2015,1455,,,,,,9713.406024000002
2022_to_2015,1456,,,,,,9717.703704
2022_to_2015,1457,,,,,,9729.947520000002
2022_to_2015,1458,,,,,,9733.516728
2022_to_2015,1459,,,,,,9745.730064000001
2022_to_2015,1460,,,,,,9750.868992000002
2022_to_2015,1461,,,,,,9763.076232000001
2022_to_2015,1462,,,,,,9775.292616
2022_to_2015,1463,,,,,,9779.008128000001
2022_to_2015,1464,,,,,,9791.215368000001
2022_to_2015,1465,,,,,,9793.129512
2022_to_2015,1466,,,,,,9805.3398
2022_to_2015,1467,,,,,,9817.513512
2022_to_2015,1468,,,,,,9823.420536
2022_to_2015,1469,,180.0,14.0,17.018,64.008,9835.319928
2022_to_2015,1470,,150.0,11.0,33.019999999999996,81.026,9835.353456
2022_to_2015,1471,,,,,,9835.579008
2022_to_2015,1472,,,,,,9847.767960000001
2022_to_2015,1473,,,,,,9852.248520000001
2022_to_2015,1474,,,,,,9862.044792
2022_to_2015,1475,,,,,,9863.797392
2022_to_2015,1476,,,,,,9865.321392000002
2022_to_2015,1477,,180.0,15.0,13.97,149.09799999999998,9875.73336
2022_to_2015,1478,,,,,,9875.76384
2022_to_2015,1479,,,,,,9877.428048
2022_to_2015,1480,,,,,,9878.842320000002
2022_to_2015,1481,,240.0,21.0,55.117999999999995,306.578,9878.869752
2022_to_2015,1482,,,,,,9882.146352000002
2022_to_2015,1483,,,,,,9894.368832
2022_to_2015,1484,,,,,,9895.98732
2022_to_2015,1485,,,,,,9897.285768
2022_to_2015,1486,,,,,,9904.396752
2022_to_2015,1487,,,,,,9916.582656
2022_to_2015,1488,,300.0,12.0,46.99,44.958,9925.491960000001
2022_to_2015,1489,,30.0,12.0,33.019999999999996,51.053999999999995,9925.516344
2022_to_2015,1490,,,,,,9925.562064
2022_to_2015,1491,,330.0,11.0,29.971999999999998,23.875999999999998,9925.751040000001
2022_to_2015,1492,,30.0,11.0,42.925999999999995,25.907999999999998,9925.76628
2022_to_2015,1493,,,,,,9937.705296
2022_to_2015,1494,,,,,,9949.912536
2022_to_2015,1495,,180.0,15.0,19.049999999999997,51.053999999999995,9950.162472
2022_to_2015,1496,,120.0,14.0,13.97,29.971999999999998,9950.174664
2022_to_2015,1497,,,,,,9962.107584000001
2022_to_2015,1498,,,,,,9964.58256
2022_to_2015,1499,,,,,,9965.807856000001
2022_to_2015,1500,,,,,,9967.228224
2022_to_2015,1501,,180.0,,,,9976.378320000002
2022_to_2015,1502,,,,,,9976.707504
2022_to_2015,1503,,,,,,9977.27748
2022_to_2015,1504,,180.0,,,,9977.512176
2022_to_2015,1505,,,,,,9979.161144
2022_to_2015,1506,,,,,,9991.401912000001
2022_to_2015,1507,,,,,,10003.569528
2022_to_2015,1508,,,,,,10013.326176
2022_to_2015,1509,,,,,,10022.595144
2022_to_2015,1510,,,,,,10034.735328
2022_to_2015,1511,,180.0,,,,10044.114024
2022_to_2015,1512,,,,,,10044.275568000001
2022_to_2015,1513,,,,,,10045.007088
2022_to_2015,1514,,180.0,,,,10045.189968000002
2022_to_2015,1515,,,,,,10046.869416
2022_to_2015,1516,,270.0,12.0,38.099999999999994,62.992,10046.884656
2022_to_2015,1517,,210.0,42.0,26.924,232.41,10050.926304000002
2022_to_2015,1518,,210.0,20.0,40.894,89.916,10051.008600000001
2022_to_2015,1519,,240.0,41.0,55.88,57.40399999999999,10051.011648000002
2022_to_2015,1520,,180.0,10.0,43.942,23.114,10051.100040000001
2022_to_2015,1521,,240.0,10.0,10.921999999999999,16.002,10051.103088
2022_to_2015,1522,,210.0,14.0,17.018,16.002,10051.103088
2022_to_2015,1523,,240.0,26.0,14.985999999999999,36.068,10051.103088
2022_to_2015,1524,,180.0,12.0,48.00599999999999,42.925999999999995,10051.106136
2022_to_2015,1525,,210.0,10.0,13.97,54.102,10051.142712
2022_to_2015,1526,,240.0,17.0,14.985999999999999,38.862,10051.154904
2022_to_2015,1527,,210.0,32.0,85.598,211.328,10051.295112000002
2022_to_2015,1528,,180.0,18.0,16.002,34.036,10051.429224
2022_to_2015,1529,,210.0,13.0,37.083999999999996,21.081999999999997,10051.432272
2022_to_2015,1530,,210.0,11.0,35.05199999999999,50.038,10051.80108
2022_to_2015,1531,,,,,,10059.024840000002
2022_to_2015,1532,,,,,,10071.222936
2022_to_2015,1533,,180.0,,,,10083.003456
2022_to_2015,1534,,150.0,43.0,17.018,122.93599999999999,10083.143664000001
2022_to_2015,1535,,,,,,10083.405792000001
2022_to_2015,1536,,180.0,,,,10083.756312000001
2022_to_2015,1537,,,,,,10095.603888
2022_to_2015,1538,,90.0,10.0,13.97,29.971999999999998,10107.521568000002
2022_to_2015,1539,,,,,,10107.811128000001
2022_to_2015,1540,,90.0,19.0,36.068,22.098,10108.061064000001
2022_to_2015,1541,,,,,,10120.01532
2022_to_2015,1542,,240.0,11.0,36.068,27.94,10131.829368000002
2022_to_2015,1543,,120.0,17.0,20.066,24.892,10131.957384000001
2022_to_2015,1544,,210.0,18.0,23.114,49.022,10132.018344
2022_to_2015,1545,,240.0,18.0,25.907999999999998,35.05199999999999,10132.033584
2022_to_2015,1546,,,,,,10132.216464000001
2022_to_2015,1547,,210.0,17.0,13.97,43.942,10132.225608
2022_to_2015,1548,,,,,,10144.405416
2022_to_2015,1549,,,,,,10156.600464000001
2022_to_2015,1550,,210.0,16.0,22.098,77.978,10156.838208000001
2022_to_2015,1551,,0.0,41.0,57.91199999999999,55.117999999999995,10166.479032
2022_to_2015,1552,,330.0,33.0,20.066,35.05199999999999,10166.649720000001
2022_to_2015,1553,,0.0,15.0,52.06999999999999,53.08599999999999,10167.149592000002
2022_to_2015,1554,,30.0,12.0,48.00599999999999,17.018,10167.152640000002
2022_to_2015,1555,,30.0,23.0,49.022,40.132,10167.951216
2022_to_2015,1556,,0.0,10.0,13.97,40.132,10168.271256
2022_to_2015,1557,,0.0,18.0,64.26199999999999,193.802,10168.377936
2022_to_2015,1558,,30.0,14.0,8.889999999999999,14.985999999999999,10168.4328
2022_to_2015,1559,,,,,,10168.807704
2022_to_2015,1560,,180.0,12.0,9.906,22.098,10171.688064
2022_to_2015,1561,,180.0,28.0,19.049999999999997,35.05199999999999,10171.721592
2022_to_2015,1562,,180.0,10.0,24.892,22.098,10171.733784000002
2022_to_2015,1563,,180.0,12.0,21.081999999999997,40.132,10171.828272
2022_to_2015,1564,,210.0,14.0,40.132,36.068,10180.536408
2022_to_2015,1565,,,,,,10180.825968000001
2022_to_2015,1566,,180.0,31.0,14.985999999999999,23.875999999999998,10181.139912
2022_to_2015,1567,,150.0,23.0,16.002,27.94,10188.007056
2022_to_2015,1568,,150.0,46.0,17.018,22.098,10189.927296
2022_to_2015,1569,,150.0,21.0,55.372,33.019999999999996,10191.369
2022_to_2015,1570,,150.0,37.0,19.049999999999997,28.955999999999996,10192.630872
2022_to_2015,1571,,150.0,62.0,83.566,100.58399999999999,10192.700976000002
2022_to_2015,1572,,150.0,22.0,28.955999999999996,40.894,10192.850328
2022_to_2015,1573,,150.0,11.0,20.066,36.068,10192.889952
2022_to_2015,1574,,150.0,23.0,20.066,16.002,10192.996632
2022_to_2015,1575,,180.0,33.0,20.066,14.985999999999999,10192.99968
2022_to_2015,1576,,150.0,35.0,29.209999999999997,56.13399999999999,10193.017968000002
2022_to_2015,1577,,,,,,10193.021016
2022_to_2015,1578,,180.0,17.0,24.892,38.099999999999994,10193.719008
2022_to_2015,1579,,150.0,14.0,11.937999999999999,23.875999999999998,10196.318952
2022_to_2015,1580,,120.0,17.0,35.05199999999999,48.00599999999999,10196.590224
2022_to_2015,1581,,120.0,15.0,23.114,35.05199999999999,10196.791392000001
2022_to_2015,1582,,120.0,15.0,13.97,27.94,10196.864544
2022_to_2015,1583,,120.0,13.0,17.018,43.942,10197.318696
2022_to_2015,1584,,120.0,24.0,25.907999999999998,42.925999999999995,10197.3888
2022_to_2015,1585,,120.0,12.0,18.034,27.94,10197.465
2022_to_2015,1586,,210.0,10.0,10.921999999999999,22.098,10197.931344
2022_to_2015,1587,,210.0,13.0,23.114,38.099999999999994,10198.205664000001
2022_to_2015,1588,,120.0,26.0,24.892,44.958,10198.21176
2022_to_2015,1589,,210.0,17.0,11.937999999999999,27.94,10198.388544
2022_to_2015,1590,,210.0,17.0,33.019999999999996,40.894,10198.629336
2022_to_2015,1591,,120.0,10.0,16.002,34.036,10198.8366
2022_to_2015,1592,,120.0,14.0,16.002,25.907999999999998,10201.512744
2022_to_2015,1593,,120.0,14.0,14.985999999999999,42.925999999999995,10201.558464
2022_to_2015,1594,,120.0,16.0,20.066,16.002,10201.613328000001
2022_to_2015,1595,,120.0,12.0,29.971999999999998,36.068,10201.787064
2022_to_2015,1596,,120.0,10.0,11.937999999999999,19.049999999999997,10201.841928
2022_to_2015,1597,,90.0,10.0,24.892,56.13399999999999,10202.35704
2022_to_2015,1598,,120.0,12.0,22.098,28.955999999999996,10202.38752
2022_to_2015,1599,,90.0,23.0,32.004,55.117999999999995,10202.713656000002
2022_to_2015,1600,,120.0,18.0,16.002,50.038,10202.856912000001
2022_to_2015,1601,,90.0,18.0,13.97,35.05199999999999,10202.899584
2022_to_2015,1602,,120.0,14.0,43.942,41.91,10202.997120000002
2022_to_2015,1603,,90.0,13.0,20.066,27.94,10202.997120000002
2022_to_2015,1604,,210.0,12.0,46.99,19.049999999999997,10203.015408000001
2022_to_2015,1605,,210.0,31.0,44.958,44.958,10203.021504000002
2022_to_2015,1606,,210.0,14.0,34.036,23.875999999999998,10203.024552
2022_to_2015,1607,,150.0,10.0,55.117999999999995,33.019999999999996,10203.042840000002
2022_to_2015,1608,,120.0,22.0,20.066,34.036,10203.061128000001
2022_to_2015,1609,,120.0,23.0,17.018,28.955999999999996,10203.13428
2022_to_2015,1610,,120.0,10.0,8.889999999999999,14.985999999999999,10203.161712000001
2022_to_2015,1611,,210.0,15.0,19.049999999999997,40.894,10203.167808
